date,symbol,exchange,company_name,stock_price_close,option_symbol,option_expiration,strike,call_put,style,ask,bid,mean_price,settlement,volume,open_interest,stock_price_for_iv
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00139500,11/22/2019,139.500,P,A,0.630,0.610,0.620,0.000,5,28,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00140000,11/22/2019,140.000,C,A,12.330,12.180,12.255,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00140000,11/22/2019,140.000,P,A,0.680,0.660,0.670,0.000,124,428,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00140500,11/22/2019,140.500,C,A,11.880,11.730,11.805,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00140500,11/22/2019,140.500,P,A,0.730,0.710,0.720,0.000,8,30,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00141000,11/22/2019,141.000,C,A,11.430,11.290,11.360,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00141000,11/22/2019,141.000,P,A,0.790,0.760,0.775,0.000,427,57,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00141500,11/22/2019,141.500,C,A,10.990,10.840,10.915,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00141500,11/22/2019,141.500,P,A,0.840,0.820,0.830,0.000,6,102,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00142000,11/22/2019,142.000,C,A,10.550,10.400,10.475,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00142000,11/22/2019,142.000,P,A,0.910,0.880,0.895,0.000,180,86,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00142500,11/22/2019,142.500,C,A,10.120,9.980,10.050,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00142500,11/22/2019,142.500,P,A,0.970,0.950,0.960,0.000,6,40,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00143000,11/22/2019,143.000,C,A,9.690,9.550,9.620,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00143000,11/22/2019,143.000,P,A,1.040,1.020,1.030,0.000,30,207,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00143500,11/22/2019,143.500,C,A,9.260,9.130,9.195,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00143500,11/22/2019,143.500,P,A,1.120,1.090,1.105,0.000,8,6,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00144000,11/22/2019,144.000,C,A,8.830,8.710,8.770,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00144000,11/22/2019,144.000,P,A,1.200,1.170,1.185,0.000,98,106,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00144500,11/22/2019,144.500,C,A,8.410,8.300,8.355,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00144500,11/22/2019,144.500,P,A,1.280,1.260,1.270,0.000,6,22,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00145000,11/22/2019,145.000,C,A,8.010,7.890,7.950,0.000,0,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00145000,11/22/2019,145.000,P,A,1.370,1.350,1.360,0.000,26,134,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00145500,11/22/2019,145.500,C,A,7.610,7.490,7.550,0.000,2,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00145500,11/22/2019,145.500,P,A,1.470,1.440,1.455,0.000,6,13,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00146000,11/22/2019,146.000,C,A,7.170,7.100,7.135,0.000,0,109,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00146000,11/22/2019,146.000,P,A,1.570,1.540,1.555,0.000,11,80,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00146500,11/22/2019,146.500,C,A,6.820,6.700,6.760,0.000,3,8,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00146500,11/22/2019,146.500,P,A,1.680,1.650,1.665,0.000,4,6,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00147000,11/22/2019,147.000,C,A,6.390,6.310,6.350,0.000,0,31,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00147000,11/22/2019,147.000,P,A,1.800,1.770,1.785,0.000,7,180,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00147500,11/22/2019,147.500,C,A,6.050,5.950,6.000,0.000,0,22,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00147500,11/22/2019,147.500,P,A,1.920,1.890,1.905,0.000,1,96,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00148000,11/22/2019,148.000,C,A,5.640,5.580,5.610,0.000,0,1227,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00148000,11/22/2019,148.000,P,A,2.050,2.020,2.035,0.000,13,66,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00148500,11/22/2019,148.500,C,A,5.280,5.220,5.250,0.000,0,12,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00148500,11/22/2019,148.500,P,A,2.190,2.150,2.170,0.000,2,157,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00149000,11/22/2019,149.000,C,A,4.920,4.870,4.895,0.000,10,53,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00149000,11/22/2019,149.000,P,A,2.330,2.300,2.315,0.000,0,193,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00149500,11/22/2019,149.500,C,A,4.610,4.520,4.565,0.000,0,11,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00149500,11/22/2019,149.500,P,A,2.490,2.450,2.470,0.000,0,20,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00150000,11/22/2019,150.000,C,A,4.240,4.190,4.215,0.000,55,2742,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00150000,11/22/2019,150.000,P,A,2.660,2.620,2.640,0.000,8,112,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00150500,11/22/2019,150.500,C,A,3.920,3.870,3.895,0.000,0,75,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00150500,11/22/2019,150.500,P,A,2.830,2.790,2.810,0.000,37,70,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00151000,11/22/2019,151.000,C,A,3.600,3.560,3.580,0.000,1,72,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00151000,11/22/2019,151.000,P,A,3.020,2.980,3.000,0.000,51,63,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00151500,11/22/2019,151.500,C,A,3.300,3.260,3.280,0.000,43,66,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00151500,11/22/2019,151.500,P,A,3.220,3.160,3.190,0.000,20,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00152000,11/22/2019,152.000,C,A,3.020,2.970,2.995,0.000,24,1199,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00152000,11/22/2019,152.000,P,A,3.430,3.380,3.405,0.000,2,76,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00152500,11/22/2019,152.500,C,A,2.730,2.690,2.710,0.000,2,119,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00152500,11/22/2019,152.500,P,A,3.660,3.610,3.635,0.000,1,9,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00153000,11/22/2019,153.000,C,A,2.470,2.430,2.450,0.000,0,334,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00153000,11/22/2019,153.000,P,A,3.900,3.850,3.875,0.000,19,26,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00153500,11/22/2019,153.500,C,A,2.210,2.180,2.195,0.000,1,330,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00153500,11/22/2019,153.500,P,A,4.150,4.100,4.125,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00154000,11/22/2019,154.000,C,A,1.980,1.950,1.965,0.000,50,238,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00154000,11/22/2019,154.000,P,A,4.420,4.360,4.390,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00155000,11/22/2019,155.000,C,A,1.550,1.530,1.540,0.000,102,2769,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00155000,11/22/2019,155.000,P,A,5.010,4.920,4.965,0.000,0,46,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00156000,11/22/2019,156.000,C,A,1.190,1.170,1.180,0.000,478,549,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00156000,11/22/2019,156.000,P,A,5.660,5.560,5.610,0.000,0,107,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00157000,11/22/2019,157.000,C,A,0.890,0.870,0.880,0.000,44,370,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00157000,11/22/2019,157.000,P,A,6.380,6.290,6.335,0.000,1,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00157500,11/22/2019,157.500,C,A,0.770,0.750,0.760,0.000,77,13,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00157500,11/22/2019,157.500,P,A,6.760,6.640,6.700,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00158000,11/22/2019,158.000,C,A,0.660,0.640,0.650,0.000,509,63,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00158000,11/22/2019,158.000,P,A,7.180,7.030,7.105,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00159000,11/22/2019,159.000,C,A,0.470,0.460,0.465,0.000,52,36,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00159000,11/22/2019,159.000,P,A,8.000,7.870,7.935,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00160000,11/22/2019,160.000,C,A,0.340,0.320,0.330,0.000,37,108,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00160000,11/22/2019,160.000,P,A,8.890,8.740,8.815,0.000,9,60,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00161000,11/22/2019,161.000,C,A,0.240,0.220,0.230,0.000,55,21,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00161000,11/22/2019,161.000,P,A,9.820,9.640,9.730,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00115000,11/29/2019,115.000,C,A,36.680,36.450,36.565,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00115000,11/29/2019,115.000,P,A,0.040,0.030,0.035,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00120000,11/29/2019,120.000,C,A,31.720,31.500,31.610,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00120000,11/29/2019,120.000,P,A,0.060,0.050,0.055,0.000,32,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00125000,11/29/2019,125.000,C,A,26.770,26.580,26.675,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00125000,11/29/2019,125.000,P,A,0.110,0.090,0.100,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00130000,11/29/2019,130.000,C,A,21.880,21.680,21.780,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00130000,11/29/2019,130.000,P,A,0.200,0.190,0.195,0.000,2,20,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00135000,11/29/2019,135.000,C,A,17.100,16.920,17.010,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00135000,11/29/2019,135.000,P,A,0.410,0.390,0.400,0.000,28,188,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00136000,11/29/2019,136.000,C,A,16.160,15.970,16.065,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00136000,11/29/2019,136.000,P,A,0.470,0.450,0.460,0.000,22,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00137000,11/29/2019,137.000,C,A,15.230,15.070,15.150,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00137000,11/29/2019,137.000,P,A,0.550,0.520,0.535,0.000,35,35,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00138000,11/29/2019,138.000,C,A,14.310,14.150,14.230,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00138000,11/29/2019,138.000,P,A,0.620,0.610,0.615,0.000,38,59,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00139000,11/29/2019,139.000,C,A,13.400,13.250,13.325,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00139000,11/29/2019,139.000,P,A,0.710,0.700,0.705,0.000,26,17,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00140000,11/29/2019,140.000,C,A,12.510,12.360,12.435,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00140000,11/29/2019,140.000,P,A,0.820,0.800,0.810,0.000,38,27,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00140500,11/29/2019,140.500,C,A,12.060,11.910,11.985,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00140500,11/29/2019,140.500,P,A,0.870,0.860,0.865,0.000,5,14,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00141000,11/29/2019,141.000,C,A,11.620,11.480,11.550,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00141000,11/29/2019,141.000,P,A,0.930,0.920,0.925,0.000,5,201,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00141500,11/29/2019,141.500,C,A,11.190,11.050,11.120,0.000,1,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00141500,11/29/2019,141.500,P,A,1.000,0.980,0.990,0.000,3,27,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00142000,11/29/2019,142.000,C,A,10.750,10.610,10.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00142000,11/29/2019,142.000,P,A,1.060,1.050,1.055,0.000,32,12,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00142500,11/29/2019,142.500,C,A,10.320,10.190,10.255,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00142500,11/29/2019,142.500,P,A,1.130,1.120,1.125,0.000,2,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00143000,11/29/2019,143.000,C,A,9.900,9.760,9.830,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00143000,11/29/2019,143.000,P,A,1.210,1.190,1.200,0.000,26,8,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00143500,11/29/2019,143.500,C,A,9.480,9.350,9.415,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00143500,11/29/2019,143.500,P,A,1.290,1.270,1.280,0.000,5,7,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00144000,11/29/2019,144.000,C,A,9.060,8.920,8.990,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00144000,11/29/2019,144.000,P,A,1.380,1.350,1.365,0.000,4,19,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00144500,11/29/2019,144.500,C,A,8.650,8.510,8.580,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00144500,11/29/2019,144.500,P,A,1.470,1.440,1.455,0.000,5,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00145000,11/29/2019,145.000,C,A,8.240,8.130,8.185,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00145000,11/29/2019,145.000,P,A,1.560,1.540,1.550,0.000,28,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00145500,11/29/2019,145.500,C,A,7.850,7.710,7.780,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00145500,11/29/2019,145.500,P,A,1.660,1.640,1.650,0.000,6,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00146000,11/29/2019,146.000,C,A,7.450,7.340,7.395,0.000,3,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00146000,11/29/2019,146.000,P,A,1.770,1.740,1.755,0.000,4,8,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00146500,11/29/2019,146.500,C,A,7.020,6.940,6.980,0.000,2,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00146500,11/29/2019,146.500,P,A,1.890,1.850,1.870,0.000,2,8,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00147000,11/29/2019,147.000,C,A,6.650,6.570,6.610,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00147000,11/29/2019,147.000,P,A,2.010,1.970,1.990,0.000,6,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00147500,11/29/2019,147.500,C,A,6.300,6.210,6.255,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00147500,11/29/2019,147.500,P,A,2.130,2.100,2.115,0.000,0,7,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00148000,11/29/2019,148.000,C,A,5.920,5.830,5.875,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00148000,11/29/2019,148.000,P,A,2.270,2.230,2.250,0.000,12,16,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00148500,11/29/2019,148.500,C,A,5.530,5.480,5.505,0.000,7,7,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00148500,11/29/2019,148.500,P,A,2.410,2.370,2.390,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00149000,11/29/2019,149.000,C,A,5.190,5.120,5.155,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00149000,11/29/2019,149.000,P,A,2.560,2.520,2.540,0.000,1,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00149500,11/29/2019,149.500,C,A,4.880,4.780,4.830,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00149500,11/29/2019,149.500,P,A,2.720,2.660,2.690,0.000,0,6,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00150000,11/29/2019,150.000,C,A,4.510,4.460,4.485,0.000,12,15,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00150000,11/29/2019,150.000,P,A,2.890,2.830,2.860,0.000,13,22,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00150500,11/29/2019,150.500,C,A,4.200,4.130,4.165,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00150500,11/29/2019,150.500,P,A,3.060,3.010,3.035,0.000,0,12,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00151000,11/29/2019,151.000,C,A,3.870,3.830,3.850,0.000,1,7,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00151000,11/29/2019,151.000,P,A,3.250,3.190,3.220,0.000,10,248,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00151500,11/29/2019,151.500,C,A,3.580,3.530,3.555,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00151500,11/29/2019,151.500,P,A,3.450,3.390,3.420,0.000,1,30,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00152000,11/29/2019,152.000,C,A,3.290,3.240,3.265,0.000,10,14,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00152000,11/29/2019,152.000,P,A,3.660,3.600,3.630,0.000,18,14,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00152500,11/29/2019,152.500,C,A,3.000,2.960,2.980,0.000,4,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00152500,11/29/2019,152.500,P,A,3.890,3.820,3.855,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00153000,11/29/2019,153.000,C,A,2.750,2.690,2.720,0.000,3,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00153000,11/29/2019,153.000,P,A,4.130,4.060,4.095,0.000,1,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00153500,11/29/2019,153.500,C,A,2.470,2.440,2.455,0.000,1,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00153500,11/29/2019,153.500,P,A,4.370,4.300,4.335,0.000,50,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00154000,11/29/2019,154.000,C,A,2.230,2.200,2.215,0.000,20,34,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00154000,11/29/2019,154.000,P,A,4.640,4.570,4.605,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00155000,11/29/2019,155.000,C,A,1.790,1.760,1.775,0.000,264,49,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00155000,11/29/2019,155.000,P,A,5.200,5.130,5.165,0.000,1,53,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00156000,11/29/2019,156.000,C,A,1.410,1.390,1.400,0.000,292,273,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00156000,11/29/2019,156.000,P,A,5.840,5.750,5.795,0.000,1,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00157000,11/29/2019,157.000,C,A,1.090,1.060,1.075,0.000,351,22,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00157000,11/29/2019,157.000,P,A,6.530,6.420,6.475,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00157500,11/29/2019,157.500,C,A,0.950,0.920,0.935,0.000,896,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00157500,11/29/2019,157.500,P,A,6.910,6.790,6.850,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129C00158000,11/29/2019,158.000,C,A,0.820,0.800,0.810,0.000,146,205,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191129P00158000,11/29/2019,158.000,P,A,7.290,7.160,7.225,0.000,0,6,151.320
